# Time        	cpuTime       	clockTime     	cpu/step      	clock/step    
0.0415        	1.423200e+02	1.420000e+02	1.490000e+00	1.000000e+00
0.042         	1.437900e+02	1.440000e+02	1.470000e+00	2.000000e+00
0.0425        	1.452700e+02	1.450000e+02	1.480000e+00	1.000000e+00
0.043         	1.467400e+02	1.470000e+02	1.470000e+00	2.000000e+00
0.0435        	1.481900e+02	1.480000e+02	1.450000e+00	1.000000e+00
0.044         	1.496700e+02	1.500000e+02	1.480000e+00	2.000000e+00
0.0445        	1.510800e+02	1.510000e+02	1.410000e+00	1.000000e+00
0.045         	1.525500e+02	1.530000e+02	1.470000e+00	2.000000e+00
0.0455        	1.539500e+02	1.540000e+02	1.400000e+00	1.000000e+00
0.046         	1.554200e+02	1.560000e+02	1.470000e+00	2.000000e+00
0.0465        	1.568300e+02	1.570000e+02	1.410000e+00	1.000000e+00
0.047         	1.583000e+02	1.580000e+02	1.470000e+00	1.000000e+00
0.0475        	1.597100e+02	1.600000e+02	1.410000e+00	2.000000e+00
0.048         	1.612000e+02	1.610000e+02	1.490000e+00	1.000000e+00
0.0485        	1.626100e+02	1.630000e+02	1.410000e+00	2.000000e+00
0.049         	1.641400e+02	1.640000e+02	1.530000e+00	1.000000e+00
0.0495        	1.656200e+02	1.660000e+02	1.480000e+00	2.000000e+00
0.05          	1.679700e+02	1.680000e+02	2.350000e+00	2.000000e+00
0.0505        	1.695000e+02	1.700000e+02	1.530000e+00	2.000000e+00
0.051         	1.709900e+02	1.710000e+02	1.490000e+00	1.000000e+00
0.0515        	1.725100e+02	1.730000e+02	1.520000e+00	2.000000e+00
0.052         	1.740700e+02	1.740000e+02	1.560000e+00	1.000000e+00
0.0525        	1.756100e+02	1.760000e+02	1.540000e+00	2.000000e+00
0.053         	1.772000e+02	1.770000e+02	1.590000e+00	1.000000e+00
0.0535        	1.786500e+02	1.790000e+02	1.450000e+00	2.000000e+00
0.054         	1.801100e+02	1.800000e+02	1.460000e+00	1.000000e+00
0.0545        	1.815500e+02	1.820000e+02	1.440000e+00	2.000000e+00
0.055         	1.829800e+02	1.830000e+02	1.430000e+00	1.000000e+00
0.0555        	1.844200e+02	1.850000e+02	1.440000e+00	2.000000e+00
0.056         	1.858300e+02	1.860000e+02	1.410000e+00	1.000000e+00
0.0565        	1.872600e+02	1.870000e+02	1.430000e+00	1.000000e+00
0.057         	1.887800e+02	1.890000e+02	1.520000e+00	2.000000e+00
0.0575        	1.903000e+02	1.900000e+02	1.520000e+00	1.000000e+00
0.058         	1.918200e+02	1.920000e+02	1.520000e+00	2.000000e+00
0.0585        	1.934000e+02	1.940000e+02	1.580000e+00	2.000000e+00
0.059         	1.949900e+02	1.950000e+02	1.590000e+00	1.000000e+00
0.0595        	1.965800e+02	1.970000e+02	1.590000e+00	2.000000e+00
0.06          	1.990500e+02	1.990000e+02	2.470000e+00	2.000000e+00
0.0605        	2.006900e+02	2.010000e+02	1.640000e+00	2.000000e+00
0.061         	2.022800e+02	2.020000e+02	1.590000e+00	1.000000e+00
0.0615        	2.038800e+02	2.040000e+02	1.600000e+00	2.000000e+00
0.062         	2.054700e+02	2.060000e+02	1.590000e+00	2.000000e+00
0.0625        	2.070700e+02	2.070000e+02	1.600000e+00	1.000000e+00
0.063         	2.086700e+02	2.090000e+02	1.600000e+00	2.000000e+00
0.0635        	2.102600e+02	2.100000e+02	1.590000e+00	1.000000e+00
0.064         	2.119000e+02	2.120000e+02	1.640000e+00	2.000000e+00
0.0645        	2.135100e+02	2.140000e+02	1.610000e+00	2.000000e+00
0.065         	2.151400e+02	2.150000e+02	1.630000e+00	1.000000e+00
0.0655        	2.167800e+02	2.170000e+02	1.640000e+00	2.000000e+00
0.066         	2.184100e+02	2.190000e+02	1.630000e+00	2.000000e+00
0.0665        	2.200600e+02	2.200000e+02	1.650000e+00	1.000000e+00
0.067         	2.216900e+02	2.220000e+02	1.630000e+00	2.000000e+00
0.0675        	2.232900e+02	2.230000e+02	1.600000e+00	1.000000e+00
0.068         	2.248900e+02	2.250000e+02	1.600000e+00	2.000000e+00
0.0685        	2.264400e+02	2.270000e+02	1.550000e+00	2.000000e+00
0.069         	2.280400e+02	2.280000e+02	1.600000e+00	1.000000e+00
0.0695        	2.296100e+02	2.300000e+02	1.570000e+00	2.000000e+00
0.07          	2.320400e+02	2.320000e+02	2.430000e+00	2.000000e+00
0.0705        	2.336500e+02	2.340000e+02	1.610000e+00	2.000000e+00
0.071         	2.352000e+02	2.350000e+02	1.550000e+00	1.000000e+00
0.0715        	2.367700e+02	2.370000e+02	1.570000e+00	2.000000e+00
0.072         	2.383300e+02	2.390000e+02	1.560000e+00	2.000000e+00
0.0725        	2.399000e+02	2.400000e+02	1.570000e+00	1.000000e+00
0.073         	2.414400e+02	2.420000e+02	1.540000e+00	2.000000e+00
0.0735        	2.430000e+02	2.430000e+02	1.560000e+00	1.000000e+00
0.074         	2.445500e+02	2.450000e+02	1.550000e+00	2.000000e+00
0.0745        	2.461000e+02	2.460000e+02	1.550000e+00	1.000000e+00
0.075         	2.476400e+02	2.480000e+02	1.540000e+00	2.000000e+00
0.0755        	2.491900e+02	2.490000e+02	1.550000e+00	1.000000e+00
0.076         	2.507300e+02	2.510000e+02	1.540000e+00	2.000000e+00
0.0765        	2.522900e+02	2.520000e+02	1.560000e+00	1.000000e+00
0.077         	2.538400e+02	2.540000e+02	1.550000e+00	2.000000e+00
0.0775        	2.553800e+02	2.560000e+02	1.540000e+00	2.000000e+00
0.078         	2.569400e+02	2.570000e+02	1.560000e+00	1.000000e+00
0.0785        	2.584900e+02	2.590000e+02	1.550000e+00	2.000000e+00
0.079         	2.600400e+02	2.600000e+02	1.550000e+00	1.000000e+00
0.0795        	2.615600e+02	2.620000e+02	1.520000e+00	2.000000e+00
0.08          	2.639800e+02	2.640000e+02	2.420000e+00	2.000000e+00
0.0805        	2.655500e+02	2.660000e+02	1.570000e+00	2.000000e+00
0.081         	2.670900e+02	2.670000e+02	1.540000e+00	1.000000e+00
0.0815        	2.686400e+02	2.690000e+02	1.550000e+00	2.000000e+00
0.082         	2.701700e+02	2.700000e+02	1.530000e+00	1.000000e+00
0.0825        	2.717100e+02	2.720000e+02	1.540000e+00	2.000000e+00
0.083         	2.732800e+02	2.730000e+02	1.570000e+00	1.000000e+00
0.0835        	2.748100e+02	2.750000e+02	1.530000e+00	2.000000e+00
0.084         	2.763700e+02	2.770000e+02	1.560000e+00	2.000000e+00
0.0845        	2.779000e+02	2.780000e+02	1.530000e+00	1.000000e+00
0.085         	2.794700e+02	2.800000e+02	1.570000e+00	2.000000e+00
0.0855        	2.810000e+02	2.810000e+02	1.530000e+00	1.000000e+00
0.086         	2.825300e+02	2.830000e+02	1.530000e+00	2.000000e+00
0.0865        	2.840600e+02	2.840000e+02	1.530000e+00	1.000000e+00
0.087         	2.855500e+02	2.860000e+02	1.490000e+00	2.000000e+00
0.0875        	2.871000e+02	2.870000e+02	1.550000e+00	1.000000e+00
0.088         	2.886000e+02	2.890000e+02	1.500000e+00	2.000000e+00
0.0885        	2.901300e+02	2.900000e+02	1.530000e+00	1.000000e+00
0.089         	2.916500e+02	2.920000e+02	1.520000e+00	2.000000e+00
0.0895        	2.931500e+02	2.930000e+02	1.500000e+00	1.000000e+00
0.09          	2.955200e+02	2.960000e+02	2.370000e+00	3.000000e+00
0.0905        	2.970800e+02	2.970000e+02	1.560000e+00	1.000000e+00
0.091         	2.985800e+02	2.990000e+02	1.500000e+00	2.000000e+00
0.0915        	3.000800e+02	3.000000e+02	1.500000e+00	1.000000e+00
0.092         	3.015800e+02	3.020000e+02	1.500000e+00	2.000000e+00
0.0925        	3.030700e+02	3.030000e+02	1.490000e+00	1.000000e+00
0.093         	3.045600e+02	3.050000e+02	1.490000e+00	2.000000e+00
0.0935        	3.060200e+02	3.060000e+02	1.460000e+00	1.000000e+00
0.094         	3.074600e+02	3.080000e+02	1.440000e+00	2.000000e+00
0.0945        	3.089000e+02	3.090000e+02	1.440000e+00	1.000000e+00
0.095         	3.103900e+02	3.110000e+02	1.490000e+00	2.000000e+00
0.0955        	3.118200e+02	3.120000e+02	1.430000e+00	1.000000e+00
0.096         	3.132500e+02	3.130000e+02	1.430000e+00	1.000000e+00
0.0965        	3.146800e+02	3.150000e+02	1.430000e+00	2.000000e+00
0.097         	3.161100e+02	3.160000e+02	1.430000e+00	1.000000e+00
0.0975        	3.175300e+02	3.180000e+02	1.420000e+00	2.000000e+00
0.098         	3.189500e+02	3.190000e+02	1.420000e+00	1.000000e+00
0.0985        	3.203600e+02	3.210000e+02	1.410000e+00	2.000000e+00
0.099         	3.217700e+02	3.220000e+02	1.410000e+00	1.000000e+00
0.0995        	3.231700e+02	3.230000e+02	1.400000e+00	1.000000e+00
0.1           	3.254500e+02	3.260000e+02	2.280000e+00	3.000000e+00
0.1005        	3.268900e+02	3.270000e+02	1.440000e+00	1.000000e+00
0.101         	3.282900e+02	3.290000e+02	1.400000e+00	2.000000e+00
0.1015        	3.296800e+02	3.300000e+02	1.390000e+00	1.000000e+00
0.102         	3.310800e+02	3.310000e+02	1.400000e+00	1.000000e+00
0.1025        	3.324700e+02	3.330000e+02	1.390000e+00	2.000000e+00
0.103         	3.338500e+02	3.340000e+02	1.380000e+00	1.000000e+00
0.1035        	3.352400e+02	3.350000e+02	1.390000e+00	1.000000e+00
0.104         	3.366300e+02	3.370000e+02	1.390000e+00	2.000000e+00
0.1045        	3.379800e+02	3.380000e+02	1.350000e+00	1.000000e+00
0.105         	3.393700e+02	3.400000e+02	1.390000e+00	2.000000e+00
0.1055        	3.407000e+02	3.410000e+02	1.330000e+00	1.000000e+00
0.106         	3.420900e+02	3.420000e+02	1.390000e+00	1.000000e+00
0.1065        	3.434300e+02	3.440000e+02	1.340000e+00	2.000000e+00
0.107         	3.448100e+02	3.450000e+02	1.380000e+00	1.000000e+00
0.1075        	3.461400e+02	3.460000e+02	1.330000e+00	1.000000e+00
0.108         	3.475300e+02	3.480000e+02	1.390000e+00	2.000000e+00
0.1085        	3.488600e+02	3.490000e+02	1.330000e+00	1.000000e+00
0.109         	3.502600e+02	3.500000e+02	1.400000e+00	1.000000e+00
0.1095        	3.515900e+02	3.520000e+02	1.330000e+00	2.000000e+00
0.11          	3.538400e+02	3.540000e+02	2.250000e+00	2.000000e+00
0.1105        	3.552200e+02	3.550000e+02	1.380000e+00	1.000000e+00
0.111         	3.566000e+02	3.570000e+02	1.380000e+00	2.000000e+00
0.1115        	3.579200e+02	3.580000e+02	1.320000e+00	1.000000e+00
0.112         	3.592600e+02	3.590000e+02	1.340000e+00	1.000000e+00
0.1125        	3.606000e+02	3.610000e+02	1.340000e+00	2.000000e+00
0.113         	3.619300e+02	3.620000e+02	1.330000e+00	1.000000e+00
0.1135        	3.632600e+02	3.630000e+02	1.330000e+00	1.000000e+00
0.114         	3.645800e+02	3.650000e+02	1.320000e+00	2.000000e+00
0.1145        	3.659200e+02	3.660000e+02	1.340000e+00	1.000000e+00
0.115         	3.672400e+02	3.670000e+02	1.320000e+00	1.000000e+00
0.1155        	3.685500e+02	3.690000e+02	1.310000e+00	2.000000e+00
0.116         	3.698800e+02	3.700000e+02	1.330000e+00	1.000000e+00
0.1165        	3.712000e+02	3.710000e+02	1.320000e+00	1.000000e+00
0.117         	3.725100e+02	3.730000e+02	1.310000e+00	2.000000e+00
0.1175        	3.738300e+02	3.740000e+02	1.320000e+00	1.000000e+00
0.118         	3.751500e+02	3.750000e+02	1.320000e+00	1.000000e+00
0.1185        	3.764700e+02	3.770000e+02	1.320000e+00	2.000000e+00
0.119         	3.777900e+02	3.780000e+02	1.320000e+00	1.000000e+00
0.1195        	3.790900e+02	3.790000e+02	1.300000e+00	1.000000e+00
0.12          	3.812600e+02	3.810000e+02	2.170000e+00	2.000000e+00
0.1205        	3.826100e+02	3.830000e+02	1.350000e+00	2.000000e+00
0.121         	3.839200e+02	3.840000e+02	1.310000e+00	1.000000e+00
0.1215        	3.852200e+02	3.850000e+02	1.300000e+00	1.000000e+00
0.122         	3.865300e+02	3.870000e+02	1.310000e+00	2.000000e+00
0.1225        	3.878400e+02	3.880000e+02	1.310000e+00	1.000000e+00
0.123         	3.891400e+02	3.890000e+02	1.300000e+00	1.000000e+00
0.1235        	3.904400e+02	3.910000e+02	1.300000e+00	2.000000e+00
0.124         	3.917500e+02	3.920000e+02	1.310000e+00	1.000000e+00
0.1245        	3.930500e+02	3.930000e+02	1.300000e+00	1.000000e+00
0.125         	3.943600e+02	3.950000e+02	1.310000e+00	2.000000e+00
0.1255        	3.956600e+02	3.960000e+02	1.300000e+00	1.000000e+00
0.126         	3.969700e+02	3.970000e+02	1.310000e+00	1.000000e+00
0.1265        	3.982700e+02	3.990000e+02	1.300000e+00	2.000000e+00
0.127         	3.995800e+02	4.000000e+02	1.310000e+00	1.000000e+00
0.1275        	4.008800e+02	4.010000e+02	1.300000e+00	1.000000e+00
0.128         	4.021900e+02	4.020000e+02	1.310000e+00	1.000000e+00
0.1285        	4.035000e+02	4.040000e+02	1.310000e+00	2.000000e+00
0.129         	4.048000e+02	4.050000e+02	1.300000e+00	1.000000e+00
0.1295        	4.061000e+02	4.060000e+02	1.300000e+00	1.000000e+00
0.13          	4.082700e+02	4.090000e+02	2.170000e+00	3.000000e+00
0.1305        	4.096100e+02	4.100000e+02	1.340000e+00	1.000000e+00
0.131         	4.109100e+02	4.110000e+02	1.300000e+00	1.000000e+00
0.1315        	4.122000e+02	4.120000e+02	1.290000e+00	1.000000e+00
0.132         	4.135000e+02	4.140000e+02	1.300000e+00	2.000000e+00
0.1325        	4.147900e+02	4.150000e+02	1.290000e+00	1.000000e+00
0.133         	4.160800e+02	4.160000e+02	1.290000e+00	1.000000e+00
0.1335        	4.173700e+02	4.180000e+02	1.290000e+00	2.000000e+00
0.134         	4.186700e+02	4.190000e+02	1.300000e+00	1.000000e+00
0.1345        	4.199500e+02	4.200000e+02	1.280000e+00	1.000000e+00
0.135         	4.212600e+02	4.220000e+02	1.310000e+00	2.000000e+00
0.1355        	4.225500e+02	4.230000e+02	1.290000e+00	1.000000e+00
0.136         	4.238400e+02	4.240000e+02	1.290000e+00	1.000000e+00
0.1365        	4.251300e+02	4.250000e+02	1.290000e+00	1.000000e+00
0.137         	4.264300e+02	4.270000e+02	1.300000e+00	2.000000e+00
0.1375        	4.277300e+02	4.280000e+02	1.300000e+00	1.000000e+00
0.138         	4.290200e+02	4.290000e+02	1.290000e+00	1.000000e+00
0.1385        	4.303100e+02	4.310000e+02	1.290000e+00	2.000000e+00
0.139         	4.316100e+02	4.320000e+02	1.300000e+00	1.000000e+00
0.1395        	4.329100e+02	4.330000e+02	1.300000e+00	1.000000e+00
0.14          	4.350600e+02	4.350000e+02	2.150000e+00	2.000000e+00
0.1405        	4.364100e+02	4.370000e+02	1.350000e+00	2.000000e+00
0.141         	4.377000e+02	4.380000e+02	1.290000e+00	1.000000e+00
0.1415        	4.390100e+02	4.390000e+02	1.310000e+00	1.000000e+00
0.142         	4.403100e+02	4.410000e+02	1.300000e+00	2.000000e+00
0.1425        	4.416100e+02	4.420000e+02	1.300000e+00	1.000000e+00
0.143         	4.429000e+02	4.430000e+02	1.290000e+00	1.000000e+00
0.1435        	4.442000e+02	4.440000e+02	1.300000e+00	1.000000e+00
0.144         	4.454900e+02	4.460000e+02	1.290000e+00	2.000000e+00
0.1445        	4.467800e+02	4.470000e+02	1.290000e+00	1.000000e+00
0.145         	4.480800e+02	4.480000e+02	1.300000e+00	1.000000e+00
0.1455        	4.493700e+02	4.500000e+02	1.290000e+00	2.000000e+00
0.146         	4.506700e+02	4.510000e+02	1.300000e+00	1.000000e+00
0.1465        	4.519600e+02	4.520000e+02	1.290000e+00	1.000000e+00
0.147         	4.532500e+02	4.540000e+02	1.290000e+00	2.000000e+00
0.1475        	4.545400e+02	4.550000e+02	1.290000e+00	1.000000e+00
0.148         	4.558300e+02	4.560000e+02	1.290000e+00	1.000000e+00
0.1485        	4.570300e+02	4.570000e+02	1.200000e+00	1.000000e+00
0.149         	4.583700e+02	4.590000e+02	1.340000e+00	2.000000e+00
0.1495        	4.596700e+02	4.600000e+02	1.300000e+00	1.000000e+00
0.15          	4.617200e+02	4.620000e+02	2.050000e+00	2.000000e+00
0.1505        	4.630500e+02	4.630000e+02	1.330000e+00	1.000000e+00
0.151         	4.643500e+02	4.650000e+02	1.300000e+00	2.000000e+00
0.1515        	4.655300e+02	4.660000e+02	1.180000e+00	1.000000e+00
0.152         	4.668000e+02	4.670000e+02	1.270000e+00	1.000000e+00
0.1525        	4.681000e+02	4.680000e+02	1.300000e+00	1.000000e+00
0.153         	4.692700e+02	4.700000e+02	1.170000e+00	2.000000e+00
0.1535        	4.705300e+02	4.710000e+02	1.260000e+00	1.000000e+00
0.154         	4.717100e+02	4.720000e+02	1.180000e+00	1.000000e+00
0.1545        	4.728900e+02	4.730000e+02	1.180000e+00	1.000000e+00
0.155         	4.742000e+02	4.740000e+02	1.310000e+00	1.000000e+00
0.1555        	4.753500e+02	4.760000e+02	1.150000e+00	2.000000e+00
0.156         	4.766900e+02	4.770000e+02	1.340000e+00	1.000000e+00
0.1565        	4.778300e+02	4.780000e+02	1.140000e+00	1.000000e+00
0.157         	4.790900e+02	4.790000e+02	1.260000e+00	1.000000e+00
0.1575        	4.802300e+02	4.800000e+02	1.140000e+00	1.000000e+00
0.158         	4.814100e+02	4.820000e+02	1.180000e+00	2.000000e+00
0.1585        	4.825500e+02	4.830000e+02	1.140000e+00	1.000000e+00
0.159         	4.837000e+02	4.840000e+02	1.150000e+00	1.000000e+00
0.1595        	4.848400e+02	4.850000e+02	1.140000e+00	1.000000e+00
0.16          	4.868400e+02	4.870000e+02	2.000000e+00	2.000000e+00
0.1605        	4.880100e+02	4.880000e+02	1.170000e+00	1.000000e+00
0.161         	4.891600e+02	4.890000e+02	1.150000e+00	1.000000e+00
0.1615        	4.902900e+02	4.910000e+02	1.130000e+00	2.000000e+00
0.162         	4.914500e+02	4.920000e+02	1.160000e+00	1.000000e+00
0.1625        	4.925800e+02	4.930000e+02	1.130000e+00	1.000000e+00
0.163         	4.937300e+02	4.940000e+02	1.150000e+00	1.000000e+00
0.1635        	4.948600e+02	4.950000e+02	1.130000e+00	1.000000e+00
0.164         	4.960300e+02	4.960000e+02	1.170000e+00	1.000000e+00
0.1645        	4.971500e+02	4.970000e+02	1.120000e+00	1.000000e+00
0.165         	4.983100e+02	4.990000e+02	1.160000e+00	2.000000e+00
0.1655        	4.994200e+02	5.000000e+02	1.110000e+00	1.000000e+00
0.166         	5.005900e+02	5.010000e+02	1.170000e+00	1.000000e+00
0.1665        	5.017000e+02	5.020000e+02	1.110000e+00	1.000000e+00
0.167         	5.026500e+02	5.030000e+02	9.500000e-01	1.000000e+00
0.1675        	5.037800e+02	5.040000e+02	1.130000e+00	1.000000e+00
0.168         	5.050600e+02	5.050000e+02	1.280000e+00	1.000000e+00
0.1685        	5.062000e+02	5.060000e+02	1.140000e+00	1.000000e+00
0.169         	5.071200e+02	5.070000e+02	9.200000e-01	1.000000e+00
0.1695        	5.082400e+02	5.090000e+02	1.120000e+00	2.000000e+00
0.17          	5.100200e+02	5.100000e+02	1.780000e+00	1.000000e+00
0.1705        	5.113900e+02	5.120000e+02	1.370000e+00	2.000000e+00
0.171         	5.127300e+02	5.130000e+02	1.340000e+00	1.000000e+00
0.1715        	5.140600e+02	5.140000e+02	1.330000e+00	1.000000e+00
0.172         	5.154000e+02	5.160000e+02	1.340000e+00	2.000000e+00
0.1725        	5.167300e+02	5.170000e+02	1.330000e+00	1.000000e+00
0.173         	5.180600e+02	5.180000e+02	1.330000e+00	1.000000e+00
0.1735        	5.193900e+02	5.200000e+02	1.330000e+00	2.000000e+00
0.174         	5.207300e+02	5.210000e+02	1.340000e+00	1.000000e+00
0.1745        	5.220500e+02	5.220000e+02	1.320000e+00	1.000000e+00
0.175         	5.233900e+02	5.240000e+02	1.340000e+00	2.000000e+00
0.1755        	5.247100e+02	5.250000e+02	1.320000e+00	1.000000e+00
0.176         	5.260500e+02	5.260000e+02	1.340000e+00	1.000000e+00
0.1765        	5.273700e+02	5.280000e+02	1.320000e+00	2.000000e+00
0.177         	5.287000e+02	5.290000e+02	1.330000e+00	1.000000e+00
0.1775        	5.300300e+02	5.300000e+02	1.330000e+00	1.000000e+00
0.178         	5.313600e+02	5.320000e+02	1.330000e+00	2.000000e+00
0.1785        	5.326900e+02	5.330000e+02	1.330000e+00	1.000000e+00
0.179         	5.340400e+02	5.340000e+02	1.350000e+00	1.000000e+00
0.1795        	5.353600e+02	5.360000e+02	1.320000e+00	2.000000e+00
0.18          	5.375500e+02	5.380000e+02	2.190000e+00	2.000000e+00
0.1805        	5.389400e+02	5.390000e+02	1.390000e+00	1.000000e+00
0.181         	5.402800e+02	5.410000e+02	1.340000e+00	2.000000e+00
0.1815        	5.416200e+02	5.420000e+02	1.340000e+00	1.000000e+00
0.182         	5.429600e+02	5.430000e+02	1.340000e+00	1.000000e+00
0.1825        	5.442900e+02	5.450000e+02	1.330000e+00	2.000000e+00
0.183         	5.456200e+02	5.460000e+02	1.330000e+00	1.000000e+00
0.1835        	5.469500e+02	5.470000e+02	1.330000e+00	1.000000e+00
0.184         	5.482900e+02	5.490000e+02	1.340000e+00	2.000000e+00
0.1845        	5.496200e+02	5.500000e+02	1.330000e+00	1.000000e+00
0.185         	5.509600e+02	5.510000e+02	1.340000e+00	1.000000e+00
0.1855        	5.522900e+02	5.530000e+02	1.330000e+00	2.000000e+00
