# Time        	cpuTime       	clockTime     	cpu/step      	clock/step    
0.0095        	1.633700e+02	1.630000e+02	1.600000e+00	1.000000e+00
0.0096        	1.649500e+02	1.650000e+02	1.580000e+00	2.000000e+00
0.0097        	1.665000e+02	1.660000e+02	1.550000e+00	1.000000e+00
0.0098        	1.680600e+02	1.680000e+02	1.560000e+00	2.000000e+00
0.0099        	1.695900e+02	1.690000e+02	1.530000e+00	1.000000e+00
0.01          	1.720700e+02	1.720000e+02	2.480000e+00	3.000000e+00
0.0101        	1.737700e+02	1.740000e+02	1.700000e+00	2.000000e+00
0.0102        	1.753400e+02	1.750000e+02	1.570000e+00	1.000000e+00
0.0103        	1.769100e+02	1.770000e+02	1.570000e+00	2.000000e+00
0.0104        	1.784800e+02	1.780000e+02	1.570000e+00	1.000000e+00
0.0105        	1.799100e+02	1.800000e+02	1.430000e+00	2.000000e+00
0.0106        	1.813300e+02	1.810000e+02	1.420000e+00	1.000000e+00
0.0107        	1.827800e+02	1.830000e+02	1.450000e+00	2.000000e+00
0.0108        	1.841900e+02	1.840000e+02	1.410000e+00	1.000000e+00
0.0109        	1.856300e+02	1.850000e+02	1.440000e+00	1.000000e+00
0.011         	1.870700e+02	1.870000e+02	1.440000e+00	2.000000e+00
0.0111        	1.884800e+02	1.880000e+02	1.410000e+00	1.000000e+00
0.0112        	1.899700e+02	1.900000e+02	1.490000e+00	2.000000e+00
0.0113        	1.915000e+02	1.910000e+02	1.530000e+00	1.000000e+00
0.0114        	1.930500e+02	1.930000e+02	1.550000e+00	2.000000e+00
0.0115        	1.946100e+02	1.940000e+02	1.560000e+00	1.000000e+00
0.0116        	1.961300e+02	1.960000e+02	1.520000e+00	2.000000e+00
0.0117        	1.975700e+02	1.970000e+02	1.440000e+00	1.000000e+00
0.0118        	1.990200e+02	1.990000e+02	1.450000e+00	2.000000e+00
0.0119        	2.004700e+02	2.000000e+02	1.450000e+00	1.000000e+00
0.012         	2.019200e+02	2.020000e+02	1.450000e+00	2.000000e+00
0.0121        	2.034500e+02	2.030000e+02	1.530000e+00	1.000000e+00
0.0122        	2.051000e+02	2.050000e+02	1.650000e+00	2.000000e+00
0.0123        	2.066400e+02	2.070000e+02	1.540000e+00	2.000000e+00
0.0124        	2.082200e+02	2.080000e+02	1.580000e+00	1.000000e+00
0.0125        	2.098900e+02	2.100000e+02	1.670000e+00	2.000000e+00
0.0126        	2.115300e+02	2.110000e+02	1.640000e+00	1.000000e+00
0.0127        	2.131400e+02	2.130000e+02	1.610000e+00	2.000000e+00
0.0128        	2.147500e+02	2.150000e+02	1.610000e+00	2.000000e+00
0.0129        	2.163700e+02	2.160000e+02	1.620000e+00	1.000000e+00
0.013         	2.180000e+02	2.180000e+02	1.630000e+00	2.000000e+00
0.0131        	2.196300e+02	2.190000e+02	1.630000e+00	1.000000e+00
0.0132        	2.211800e+02	2.210000e+02	1.550000e+00	2.000000e+00
0.0133        	2.227500e+02	2.230000e+02	1.570000e+00	2.000000e+00
0.0134        	2.243100e+02	2.240000e+02	1.560000e+00	1.000000e+00
0.0135        	2.258700e+02	2.260000e+02	1.560000e+00	2.000000e+00
0.0136        	2.274400e+02	2.270000e+02	1.570000e+00	1.000000e+00
0.0137        	2.290000e+02	2.290000e+02	1.560000e+00	2.000000e+00
0.0138        	2.305400e+02	2.300000e+02	1.540000e+00	1.000000e+00
0.0139        	2.320600e+02	2.320000e+02	1.520000e+00	2.000000e+00
0.014         	2.335600e+02	2.330000e+02	1.500000e+00	1.000000e+00
0.0141        	2.350500e+02	2.350000e+02	1.490000e+00	2.000000e+00
0.0142        	2.365500e+02	2.360000e+02	1.500000e+00	1.000000e+00
0.0143        	2.380000e+02	2.380000e+02	1.450000e+00	2.000000e+00
0.0144        	2.394300e+02	2.390000e+02	1.430000e+00	1.000000e+00
0.0145        	2.407700e+02	2.410000e+02	1.340000e+00	2.000000e+00
0.0146        	2.422300e+02	2.420000e+02	1.460000e+00	1.000000e+00
0.0147        	2.437000e+02	2.440000e+02	1.470000e+00	2.000000e+00
0.0148        	2.451900e+02	2.450000e+02	1.490000e+00	1.000000e+00
0.0149        	2.466900e+02	2.470000e+02	1.500000e+00	2.000000e+00
0.015         	2.483200e+02	2.480000e+02	1.630000e+00	1.000000e+00
0.0151        	2.499600e+02	2.500000e+02	1.640000e+00	2.000000e+00
0.0152        	2.515700e+02	2.510000e+02	1.610000e+00	1.000000e+00
0.0153        	2.532000e+02	2.530000e+02	1.630000e+00	2.000000e+00
0.0154        	2.549000e+02	2.550000e+02	1.700000e+00	2.000000e+00
0.0155        	2.566000e+02	2.560000e+02	1.700000e+00	1.000000e+00
0.0156        	2.583100e+02	2.580000e+02	1.710000e+00	2.000000e+00
0.0157        	2.599900e+02	2.600000e+02	1.680000e+00	2.000000e+00
0.0158        	2.616800e+02	2.620000e+02	1.690000e+00	2.000000e+00
0.0159        	2.633500e+02	2.630000e+02	1.670000e+00	1.000000e+00
0.016         	2.650200e+02	2.650000e+02	1.670000e+00	2.000000e+00
0.0161        	2.666900e+02	2.670000e+02	1.670000e+00	2.000000e+00
0.0162        	2.683500e+02	2.680000e+02	1.660000e+00	1.000000e+00
0.0163        	2.700000e+02	2.700000e+02	1.650000e+00	2.000000e+00
0.0164        	2.716100e+02	2.710000e+02	1.610000e+00	1.000000e+00
0.0165        	2.728800e+02	2.730000e+02	1.270000e+00	2.000000e+00
0.0166        	2.741500e+02	2.740000e+02	1.270000e+00	1.000000e+00
0.0167        	2.754300e+02	2.750000e+02	1.280000e+00	1.000000e+00
0.0168        	2.767100e+02	2.770000e+02	1.280000e+00	2.000000e+00
0.0169        	2.779700e+02	2.780000e+02	1.260000e+00	1.000000e+00
0.017         	2.792300e+02	2.790000e+02	1.260000e+00	1.000000e+00
0.0171        	2.805000e+02	2.800000e+02	1.270000e+00	1.000000e+00
0.0172        	2.817500e+02	2.820000e+02	1.250000e+00	2.000000e+00
0.0173        	2.830100e+02	2.830000e+02	1.260000e+00	1.000000e+00
0.0174        	2.842600e+02	2.840000e+02	1.250000e+00	1.000000e+00
0.0175        	2.855200e+02	2.850000e+02	1.260000e+00	1.000000e+00
0.0176        	2.867800e+02	2.870000e+02	1.260000e+00	2.000000e+00
0.0177        	2.880300e+02	2.880000e+02	1.250000e+00	1.000000e+00
0.0178        	2.892800e+02	2.890000e+02	1.250000e+00	1.000000e+00
0.0179        	2.905400e+02	2.900000e+02	1.260000e+00	1.000000e+00
0.018         	2.917900e+02	2.920000e+02	1.250000e+00	2.000000e+00
0.0181        	2.930300e+02	2.930000e+02	1.240000e+00	1.000000e+00
0.0182        	2.942800e+02	2.940000e+02	1.250000e+00	1.000000e+00
0.0183        	2.955200e+02	2.950000e+02	1.240000e+00	1.000000e+00
0.0184        	2.967500e+02	2.970000e+02	1.230000e+00	2.000000e+00
0.0185        	2.979900e+02	2.980000e+02	1.240000e+00	1.000000e+00
0.0186        	2.991600e+02	2.990000e+02	1.170000e+00	1.000000e+00
0.0187        	3.003300e+02	3.000000e+02	1.170000e+00	1.000000e+00
0.0188        	3.015000e+02	3.010000e+02	1.170000e+00	1.000000e+00
0.0189        	3.026700e+02	3.030000e+02	1.170000e+00	2.000000e+00
0.019         	3.038400e+02	3.040000e+02	1.170000e+00	1.000000e+00
0.0191        	3.050700e+02	3.050000e+02	1.230000e+00	1.000000e+00
0.0192        	3.063000e+02	3.060000e+02	1.230000e+00	1.000000e+00
0.0193        	3.075300e+02	3.070000e+02	1.230000e+00	1.000000e+00
0.0194        	3.087500e+02	3.090000e+02	1.220000e+00	2.000000e+00
0.0195        	3.099800e+02	3.100000e+02	1.230000e+00	1.000000e+00
0.0196        	3.112100e+02	3.110000e+02	1.230000e+00	1.000000e+00
0.0197        	3.124300e+02	3.120000e+02	1.220000e+00	1.000000e+00
0.0198        	3.136600e+02	3.140000e+02	1.230000e+00	2.000000e+00
0.0199        	3.148900e+02	3.150000e+02	1.230000e+00	1.000000e+00
0.02          	3.169900e+02	3.170000e+02	2.100000e+00	2.000000e+00
0.0201        	3.182600e+02	3.180000e+02	1.270000e+00	1.000000e+00
0.0202        	3.194800e+02	3.190000e+02	1.220000e+00	1.000000e+00
0.0203        	3.207100e+02	3.210000e+02	1.230000e+00	2.000000e+00
0.0204        	3.219400e+02	3.220000e+02	1.230000e+00	1.000000e+00
0.0205        	3.231700e+02	3.230000e+02	1.230000e+00	1.000000e+00
0.0206        	3.244000e+02	3.240000e+02	1.230000e+00	1.000000e+00
0.0207        	3.256200e+02	3.260000e+02	1.220000e+00	2.000000e+00
0.0208        	3.269000e+02	3.270000e+02	1.280000e+00	1.000000e+00
0.0209        	3.281700e+02	3.280000e+02	1.270000e+00	1.000000e+00
0.021         	3.294500e+02	3.290000e+02	1.280000e+00	1.000000e+00
0.0211        	3.307200e+02	3.310000e+02	1.270000e+00	2.000000e+00
0.0212        	3.320000e+02	3.320000e+02	1.280000e+00	1.000000e+00
0.0213        	3.332800e+02	3.330000e+02	1.280000e+00	1.000000e+00
0.0214        	3.345600e+02	3.340000e+02	1.280000e+00	1.000000e+00
0.0215        	3.358300e+02	3.360000e+02	1.270000e+00	2.000000e+00
0.0216        	3.371100e+02	3.370000e+02	1.280000e+00	1.000000e+00
0.0217        	3.383800e+02	3.380000e+02	1.270000e+00	1.000000e+00
0.0218        	3.396500e+02	3.400000e+02	1.270000e+00	2.000000e+00
0.0219        	3.409200e+02	3.410000e+02	1.270000e+00	1.000000e+00
0.022         	3.422000e+02	3.420000e+02	1.280000e+00	1.000000e+00
0.0221        	3.434800e+02	3.430000e+02	1.280000e+00	1.000000e+00
0.0222        	3.447000e+02	3.450000e+02	1.220000e+00	2.000000e+00
0.0223        	3.459400e+02	3.460000e+02	1.240000e+00	1.000000e+00
0.0224        	3.472100e+02	3.470000e+02	1.270000e+00	1.000000e+00
0.0225        	3.484900e+02	3.480000e+02	1.280000e+00	1.000000e+00
0.0226        	3.497800e+02	3.500000e+02	1.290000e+00	2.000000e+00
0.0227        	3.510200e+02	3.510000e+02	1.240000e+00	1.000000e+00
0.0228        	3.522500e+02	3.520000e+02	1.230000e+00	1.000000e+00
0.0229        	3.534700e+02	3.530000e+02	1.220000e+00	1.000000e+00
0.023         	3.547200e+02	3.550000e+02	1.250000e+00	2.000000e+00
0.0231        	3.560000e+02	3.560000e+02	1.280000e+00	1.000000e+00
0.0232        	3.572400e+02	3.570000e+02	1.240000e+00	1.000000e+00
0.0233        	3.584800e+02	3.580000e+02	1.240000e+00	1.000000e+00
0.0234        	3.597900e+02	3.600000e+02	1.310000e+00	2.000000e+00
0.0235        	3.612200e+02	3.610000e+02	1.430000e+00	1.000000e+00
0.0236        	3.626700e+02	3.630000e+02	1.450000e+00	2.000000e+00
0.0237        	3.642000e+02	3.640000e+02	1.530000e+00	1.000000e+00
0.0238        	3.656600e+02	3.660000e+02	1.460000e+00	2.000000e+00
0.0239        	3.670800e+02	3.670000e+02	1.420000e+00	1.000000e+00
0.024         	3.685500e+02	3.680000e+02	1.470000e+00	1.000000e+00
0.0241        	3.699700e+02	3.700000e+02	1.420000e+00	2.000000e+00
0.0242        	3.713900e+02	3.710000e+02	1.420000e+00	1.000000e+00
0.0243        	3.728000e+02	3.730000e+02	1.410000e+00	2.000000e+00
0.0244        	3.742300e+02	3.740000e+02	1.430000e+00	1.000000e+00
0.0245        	3.756700e+02	3.760000e+02	1.440000e+00	2.000000e+00
0.0246        	3.771200e+02	3.770000e+02	1.450000e+00	1.000000e+00
0.0247        	3.786200e+02	3.790000e+02	1.500000e+00	2.000000e+00
0.0248        	3.800300e+02	3.800000e+02	1.410000e+00	1.000000e+00
0.0249        	3.814800e+02	3.810000e+02	1.450000e+00	1.000000e+00
0.025         	3.829200e+02	3.830000e+02	1.440000e+00	2.000000e+00
0.0251        	3.844200e+02	3.840000e+02	1.500000e+00	1.000000e+00
0.0252        	3.858500e+02	3.860000e+02	1.430000e+00	2.000000e+00
0.0253        	3.872600e+02	3.870000e+02	1.410000e+00	1.000000e+00
0.0254        	3.886800e+02	3.890000e+02	1.420000e+00	2.000000e+00
0.0255        	3.900900e+02	3.900000e+02	1.410000e+00	1.000000e+00
0.0256        	3.915100e+02	3.910000e+02	1.420000e+00	1.000000e+00
0.0257        	3.929200e+02	3.930000e+02	1.410000e+00	2.000000e+00
0.0258        	3.943500e+02	3.940000e+02	1.430000e+00	1.000000e+00
0.0259        	3.957800e+02	3.960000e+02	1.430000e+00	2.000000e+00
0.026         	3.972300e+02	3.970000e+02	1.450000e+00	1.000000e+00
0.0261        	3.986700e+02	3.990000e+02	1.440000e+00	2.000000e+00
0.0262        	4.001100e+02	4.000000e+02	1.440000e+00	1.000000e+00
0.0263        	4.015500e+02	4.010000e+02	1.440000e+00	1.000000e+00
0.0264        	4.029900e+02	4.030000e+02	1.440000e+00	2.000000e+00
0.0265        	4.044300e+02	4.040000e+02	1.440000e+00	1.000000e+00
0.0266        	4.058700e+02	4.060000e+02	1.440000e+00	2.000000e+00
0.0267        	4.073000e+02	4.070000e+02	1.430000e+00	1.000000e+00
0.0268        	4.087500e+02	4.090000e+02	1.450000e+00	2.000000e+00
0.0269        	4.101800e+02	4.100000e+02	1.430000e+00	1.000000e+00
0.027         	4.116100e+02	4.120000e+02	1.430000e+00	2.000000e+00
0.0271        	4.130900e+02	4.130000e+02	1.480000e+00	1.000000e+00
0.0272        	4.145700e+02	4.140000e+02	1.480000e+00	1.000000e+00
0.0273        	4.160300e+02	4.160000e+02	1.460000e+00	2.000000e+00
0.0274        	4.175000e+02	4.170000e+02	1.470000e+00	1.000000e+00
0.0275        	4.189400e+02	4.190000e+02	1.440000e+00	2.000000e+00
0.0276        	4.203700e+02	4.200000e+02	1.430000e+00	1.000000e+00
0.0277        	4.217900e+02	4.220000e+02	1.420000e+00	2.000000e+00
0.0278        	4.232200e+02	4.230000e+02	1.430000e+00	1.000000e+00
0.0279        	4.246000e+02	4.250000e+02	1.380000e+00	2.000000e+00
0.028         	4.259800e+02	4.260000e+02	1.380000e+00	1.000000e+00
0.0281        	4.273800e+02	4.270000e+02	1.400000e+00	1.000000e+00
0.0282        	4.287600e+02	4.290000e+02	1.380000e+00	2.000000e+00
0.0283        	4.301900e+02	4.300000e+02	1.430000e+00	1.000000e+00
0.0284        	4.316000e+02	4.320000e+02	1.410000e+00	2.000000e+00
0.0285        	4.330200e+02	4.330000e+02	1.420000e+00	1.000000e+00
0.0286        	4.344100e+02	4.340000e+02	1.390000e+00	1.000000e+00
0.0287        	4.358000e+02	4.360000e+02	1.390000e+00	2.000000e+00
0.0288        	4.372200e+02	4.370000e+02	1.420000e+00	1.000000e+00
0.0289        	4.386500e+02	4.390000e+02	1.430000e+00	2.000000e+00
0.029         	4.400300e+02	4.400000e+02	1.380000e+00	1.000000e+00
0.0291        	4.414900e+02	4.410000e+02	1.460000e+00	1.000000e+00
0.0292        	4.429000e+02	4.430000e+02	1.410000e+00	2.000000e+00
0.0293        	4.443300e+02	4.440000e+02	1.430000e+00	1.000000e+00
0.0294        	4.456800e+02	4.460000e+02	1.350000e+00	2.000000e+00
0.0295        	4.470700e+02	4.470000e+02	1.390000e+00	1.000000e+00
0.0296        	4.484800e+02	4.480000e+02	1.410000e+00	1.000000e+00
0.0297        	4.499100e+02	4.500000e+02	1.430000e+00	2.000000e+00
0.0298        	4.512900e+02	4.510000e+02	1.380000e+00	1.000000e+00
0.0299        	4.526500e+02	4.530000e+02	1.360000e+00	2.000000e+00
0.03          	4.548900e+02	4.550000e+02	2.240000e+00	2.000000e+00
0.0301        	4.563000e+02	4.560000e+02	1.410000e+00	1.000000e+00
0.0302        	4.576700e+02	4.580000e+02	1.370000e+00	2.000000e+00
0.0303        	4.590200e+02	4.590000e+02	1.350000e+00	1.000000e+00
0.0304        	4.603800e+02	4.600000e+02	1.360000e+00	1.000000e+00
0.0305        	4.617400e+02	4.620000e+02	1.360000e+00	2.000000e+00
0.0306        	4.630900e+02	4.630000e+02	1.350000e+00	1.000000e+00
0.0307        	4.644500e+02	4.640000e+02	1.360000e+00	1.000000e+00
0.0308        	4.658000e+02	4.660000e+02	1.350000e+00	2.000000e+00
0.0309        	4.671500e+02	4.670000e+02	1.350000e+00	1.000000e+00
0.031         	4.685000e+02	4.680000e+02	1.350000e+00	1.000000e+00
0.0311        	4.698400e+02	4.700000e+02	1.340000e+00	2.000000e+00
0.0312        	4.712000e+02	4.710000e+02	1.360000e+00	1.000000e+00
0.0313        	4.725500e+02	4.720000e+02	1.350000e+00	1.000000e+00
0.0314        	4.738900e+02	4.740000e+02	1.340000e+00	2.000000e+00
0.0315        	4.752500e+02	4.750000e+02	1.360000e+00	1.000000e+00
0.0316        	4.766000e+02	4.770000e+02	1.350000e+00	2.000000e+00
0.0317        	4.779500e+02	4.780000e+02	1.350000e+00	1.000000e+00
0.0318        	4.792900e+02	4.790000e+02	1.340000e+00	1.000000e+00
0.0319        	4.806500e+02	4.810000e+02	1.360000e+00	2.000000e+00
0.032         	4.820000e+02	4.820000e+02	1.350000e+00	1.000000e+00
0.0321        	4.833600e+02	4.830000e+02	1.360000e+00	1.000000e+00
0.0322        	4.847100e+02	4.850000e+02	1.350000e+00	2.000000e+00
0.0323        	4.860600e+02	4.860000e+02	1.350000e+00	1.000000e+00
0.0324        	4.874100e+02	4.870000e+02	1.350000e+00	1.000000e+00
0.0325        	4.887500e+02	4.890000e+02	1.340000e+00	2.000000e+00
0.0326        	4.901000e+02	4.900000e+02	1.350000e+00	1.000000e+00
0.0327        	4.914400e+02	4.910000e+02	1.340000e+00	1.000000e+00
0.0328        	4.927900e+02	4.930000e+02	1.350000e+00	2.000000e+00
0.0329        	4.941300e+02	4.940000e+02	1.340000e+00	1.000000e+00
0.033         	4.954700e+02	4.950000e+02	1.340000e+00	1.000000e+00
0.0331        	4.968100e+02	4.970000e+02	1.340000e+00	2.000000e+00
0.0332        	4.981500e+02	4.980000e+02	1.340000e+00	1.000000e+00
0.0333        	4.995000e+02	4.990000e+02	1.350000e+00	1.000000e+00
0.0334        	5.008400e+02	5.010000e+02	1.340000e+00	2.000000e+00
0.0335        	5.021700e+02	5.020000e+02	1.330000e+00	1.000000e+00
0.0336        	5.034900e+02	5.030000e+02	1.320000e+00	1.000000e+00
0.0337        	5.048300e+02	5.050000e+02	1.340000e+00	2.000000e+00
0.0338        	5.061200e+02	5.060000e+02	1.290000e+00	1.000000e+00
0.0339        	5.074600e+02	5.070000e+02	1.340000e+00	1.000000e+00
0.034         	5.087500e+02	5.090000e+02	1.290000e+00	2.000000e+00
0.0341        	5.100900e+02	5.100000e+02	1.340000e+00	1.000000e+00
0.0342        	5.113700e+02	5.110000e+02	1.280000e+00	1.000000e+00
0.0343        	5.126800e+02	5.130000e+02	1.310000e+00	2.000000e+00
0.0344        	5.139800e+02	5.140000e+02	1.300000e+00	1.000000e+00
0.0345        	5.152700e+02	5.150000e+02	1.290000e+00	1.000000e+00
0.0346        	5.165600e+02	5.170000e+02	1.290000e+00	2.000000e+00
0.0347        	5.178600e+02	5.180000e+02	1.300000e+00	1.000000e+00
0.0348        	5.191400e+02	5.190000e+02	1.280000e+00	1.000000e+00
0.0349        	5.204300e+02	5.200000e+02	1.290000e+00	1.000000e+00
0.035         	5.217200e+02	5.220000e+02	1.290000e+00	2.000000e+00
0.0351        	5.230100e+02	5.230000e+02	1.290000e+00	1.000000e+00
0.0352        	5.242500e+02	5.240000e+02	1.240000e+00	1.000000e+00
0.0353        	5.256500e+02	5.260000e+02	1.400000e+00	2.000000e+00
0.0354        	5.271300e+02	5.270000e+02	1.480000e+00	1.000000e+00
0.0355        	5.286000e+02	5.290000e+02	1.470000e+00	2.000000e+00
0.0356        	5.300600e+02	5.300000e+02	1.460000e+00	1.000000e+00
0.0357        	5.315200e+02	5.310000e+02	1.460000e+00	1.000000e+00
0.0358        	5.329700e+02	5.330000e+02	1.450000e+00	2.000000e+00
0.0359        	5.344100e+02	5.340000e+02	1.440000e+00	1.000000e+00
0.036         	5.358600e+02	5.360000e+02	1.450000e+00	2.000000e+00
0.0361        	5.373000e+02	5.370000e+02	1.440000e+00	1.000000e+00
0.0362        	5.387400e+02	5.390000e+02	1.440000e+00	2.000000e+00
0.0363        	5.401700e+02	5.400000e+02	1.430000e+00	1.000000e+00
0.0364        	5.416000e+02	5.420000e+02	1.430000e+00	2.000000e+00
0.0365        	5.430400e+02	5.430000e+02	1.440000e+00	1.000000e+00
0.0366        	5.444600e+02	5.440000e+02	1.420000e+00	1.000000e+00
0.0367        	5.458900e+02	5.460000e+02	1.430000e+00	2.000000e+00
